BTC_PRICE,COUNT,LAST,MEAN,MEDIAN,RATE,SUM,Timestamp
9186.71,2014,-0.23,0.26,0.28,1.14,522.39,5/23/2020 19:59
9237.92,1815,0.1,0.28,0.26,1.12,499.23,5/23/2020 20:59
9231.34,1707,-0.16,0.23,0.25,0.96,387.86,5/23/2020 21:59
9233.48,1681,-0.05,0.24,0.25,0.7,400.66,5/23/2020 22:59
9179.72,1447,0.34,0.24,0.25,0.82,343.13,5/23/2020 23:59
9201.11,1541,0.45,0.19,0.21,0.9,289.91,5/24/2020 0:59
9176.86,2260,0.27,0.18,0.21,1.31,398.58,5/24/2020 1:59
9202.01,2179,0.46,0.3,0.35,1.17,647.76,5/24/2020 2:59
9197.67,1692,0.7,0.23,0.25,0.97,381.92,5/24/2020 3:59
9197.22,1601,0.66,0.22,0.26,0.91,358.76,5/24/2020 4:59
9205.01,2020,-0.09,0.24,0.31,1.22,494.42,5/24/2020 5:59
9280.72,2456,0.4,0.26,0.35,1.29,635.83,5/24/2020 6:58
9264.82,2174,0.01,0.22,0.25,1.29,472.51,5/24/2020 7:59
9266.04,2320,0.22,0.24,0.27,1.38,564.57,5/24/2020 8:59
9270.99,2449,-0.03,0.24,0.25,1.42,577.97,5/24/2020 9:59
9268.5,2135,0.13,0.28,0.29,1.24,593.2,5/24/2020 10:59
9116.49,2107,0.77,0.28,0.29,1.5,582.48,5/24/2020 11:59
9159.86,2241,0.64,0.23,0.25,1.45,505.18,5/24/2020 12:59
9089,2769,0.25,0.25,0.31,1.66,700.15,5/24/2020 13:59
9077.3,2647,0.11,0.25,0.29,1.55,656.82,5/24/2020 14:59
9057.74,2519,0.24,0.26,0.29,1.75,659.23,5/24/2020 15:59
8940.98,2989,0.6,0.24,0.3,1.54,711.16,5/24/2020 16:59
8944.87,2775,-0.24,0.18,0.24,1.55,507.47,5/24/2020 17:59
8944.53,2807,0.19,0.27,0.31,1.6,763.4,5/24/2020 18:59
9021.76,2294,0.53,0.27,0.3,1.37,609.52,5/24/2020 19:59
9001,2091,0.35,0.26,0.27,1.17,537.15,5/24/2020 20:59
9058.29,1875,0.37,0.23,0.26,1.33,440.36,5/24/2020 21:59
9039.54,1999,0.26,0.25,0.25,1.14,504.47,5/24/2020 22:59
8711.47,2594,-0.08,0.22,0.26,1.37,572.82,5/24/2020 23:59
8808.64,1837,-0.02,0.25,0.29,1.05,453.92,5/25/2020 0:59
8790.36,1817,-0.1,0.24,0.29,1.09,434.31,5/25/2020 1:59
8793.2,1731,0.63,0.25,0.3,1.03,437.29,5/25/2020 2:59
8782.35,1717,0.83,0.25,0.28,1.03,433.08,5/25/2020 3:59
8805.66,1669,0.83,0.28,0.33,0.98,466.55,5/25/2020 4:59
8780.46,2069,0.05,0.28,0.36,1.19,588.98,5/25/2020 5:59
8788.09,2022,-0.07,0.27,0.32,1.28,550.06,5/25/2020 6:59
8863.45,2172,0.46,0.26,0.28,1.39,560.79,5/25/2020 7:59
8829.19,2337,-0.06,0.27,0.27,1.36,622.21,5/25/2020 8:59
8750.7,2209,0.3,0.27,0.29,1.23,586.78,5/25/2020 9:59
8690.92,2386,0.15,0.28,0.29,0,664.11,5/25/2020 10:59
8750.01,2481,0.47,0.28,0.32,1.5,703.88,5/25/2020 11:59
8761.79,3065,0.44,0.29,0.32,0,885.86,5/25/2020 12:59
8810.75,3228,-0.14,0.28,0.29,1.9,900.74,5/25/2020 13:59
8755.04,3116,0.44,0.28,0.31,3.09,863.9,5/25/2020 14:59
8783.18,3293,-0.24,0.28,0.31,2.03,914.18,5/25/2020 15:59
8807.15,3022,0.25,0.28,0.29,1.89,857.04,5/25/2020 16:59
8894.96,3467,0.14,0.29,0.34,2.34,999.84,5/25/2020 18:00
8887.74,2840,0.49,0.25,0.27,1.71,704.16,5/25/2020 18:59
8934.45,2305,-0.02,0.28,0.29,1.41,635.78,5/25/2020 19:59
8916.81,2459,-0.4,0.23,0.26,1.53,556.74,5/25/2020 20:59
8900.75,1960,0.24,0.23,0.25,1.03,450.57,5/25/2020 21:59
8904.98,1722,0.51,0.25,0.25,0.99,424.1,5/25/2020 22:59
8900,1734,0.53,0.27,0.29,1,471.92,5/25/2020 23:59
8860,2021,0.54,0.24,0.29,1.08,477.31,5/26/2020 0:59
8882.5,1707,0.42,0.24,0.25,0.95,415.88,5/26/2020 1:59
8874.2,1724,0.58,0.26,0.25,1,448.37,5/26/2020 2:59
8901.86,1878,0.16,0.27,0.25,1.07,508.1,5/26/2020 3:59
8906.54,1518,0.29,0.23,0.24,0.87,344.15,5/26/2020 4:59
8935.01,2168,0.25,0.28,0.29,1.3,601.22,5/26/2020 5:59
8887.91,2120,0.67,0.27,0.27,1.14,564.4,5/26/2020 6:59
8959.61,2435,0.12,0.28,0.28,1.38,690.39,5/26/2020 7:59
8964.35,2311,0.57,0.23,0.25,1.33,542.51,5/26/2020 8:59
8887.9,2585,0.53,0.28,0.26,1.22,718.76,5/26/2020 9:59
8879.57,2154,0.73,0.26,0.26,1.33,556.53,5/26/2020 10:59
8866.1,2426,-0.22,0.26,0.29,1.49,639.25,5/26/2020 11:59
8813.67,2713,0.08,0.26,0.26,1.85,709.58,5/26/2020 12:59
8808.04,2703,0.43,0.28,0.34,1.51,747.41,5/26/2020 13:59
8814.13,3646,0.59,0.29,0.38,2.02,1054.52,5/26/2020 14:59
8712.43,3420,-0.37,0.27,0.33,2.01,934.44,5/26/2020 15:59
8788.16,3209,0.42,0.35,0.37,0,1108.98,5/26/2020 16:59
8810.03,2588,0.15,0.26,0.28,1.43,662.12,5/26/2020 17:59
8812.01,2421,0.12,0.26,0.27,1.31,625.27,5/26/2020 18:59
8791.74,2120,0.16,0.23,0.25,1.12,486.95,5/26/2020 19:59
8856.76,2086,0.52,0.23,0.25,1.11,479.84,5/26/2020 20:59
8843.87,2015,0.03,0.23,0.22,1.22,454.32,5/26/2020 21:59
8832.61,1794,0.42,0.27,0.26,0.98,476.73,5/26/2020 22:59
8844.24,1732,-0.19,0.27,0.29,0.91,466.48,5/26/2020 23:59
8885.01,1718,0.47,0.27,0.29,0.99,463.31,5/27/2020 0:59
8849.61,1693,-0.01,0.27,0.28,1.01,462.1,5/27/2020 1:59
8816.49,1997,0.62,0.29,0.29,1.14,576.52,5/27/2020 2:59
8827.69,1710,0.29,0.28,0.29,0.93,472.26,5/27/2020 3:59
8852.33,1556,-0.21,0.23,0.25,0.95,360.32,5/27/2020 4:59
8873.82,1524,0.75,0.28,0.29,0.83,424.22,5/27/2020 5:59
8840.01,2114,-0.02,0.26,0.25,1.15,541.22,5/27/2020 6:59
8841.05,2566,0.91,0.31,0.35,1.36,807.57,5/27/2020 7:59
8931.04,2241,0.47,0.29,0.33,1.39,658.47,5/27/2020 8:59
8930.12,2456,0.46,0.32,0.34,1.31,773.83,5/27/2020 9:59
9120.75,3211,0.03,0.27,0.25,1.77,859.79,5/27/2020 10:58
9148.21,3491,-0.01,0.28,0.32,1.91,992.1,5/27/2020 11:59
9147.89,3361,-0.01,0.28,0.33,1.81,943.93,5/27/2020 12:59
9142.63,3233,-0.05,0.24,0.26,1.87,780.36,5/27/2020 13:59
9155.52,3345,0.33,0.24,0.25,2.22,791.1,5/27/2020 14:59
9146,3370,0.15,0.17,0.2,1.94,587.38,5/27/2020 15:59
9174.54,3523,0.15,0.25,0.27,2,889.47,5/27/2020 16:59
9195.39,2919,0.52,0.2,0.2,1.75,591.57,5/27/2020 17:59
9169.77,2868,0.62,0.2,0.2,1.88,573.43,5/27/2020 18:59
9154.76,2742,0.23,0.23,0.24,1.2,618.95,5/27/2020 19:59
9163,2307,0.53,0.21,0.23,1.37,490.71,5/27/2020 20:59
9065.01,2183,0.64,0.22,0.23,0,480.01,5/27/2020 21:59
9095,2126,0.17,0.2,0.21,1.15,428.51,5/27/2020 22:59
9202.76,1841,0.34,0.16,0.18,1.06,303.44,5/27/2020 23:59
9258.29,1632,0.28,0.2,0.21,1.32,332.42,5/28/2020 0:59
9220.24,2088,-0.23,0.22,0.25,1.25,463.51,5/28/2020 1:59
9200,2127,-0.24,0.21,0.22,1.19,451,5/28/2020 2:59
9166.38,2019,0.16,0.22,0.2,1.08,435.56,5/28/2020 4:00
9183.43,2254,0.65,0.28,0.3,1.58,634.52,5/28/2020 4:59
9164.31,2418,0.19,0.24,0.26,0,577.57,5/28/2020 5:59
9166.75,2679,0.16,0.23,0.26,1.75,611.56,5/28/2020 6:59
9144.02,2862,0.41,0.23,0.23,1.64,661.66,5/28/2020 7:59
9182.91,2596,-0.04,0.24,0.25,1.39,615.27,5/28/2020 8:59
9201.44,2612,0.45,0.27,0.28,1.42,702.6,5/28/2020 9:59
9166.95,2299,0.51,0.23,0.25,1.35,529.83,5/28/2020 10:59
9263.46,2933,0.53,0.27,0.28,1.88,791.15,5/28/2020 11:59
9430.05,3757,0.57,0.23,0.25,2.43,848.97,5/28/2020 12:59
9410,4389,0.18,0.23,0.29,2.93,996.26,5/28/2020 13:59
9469.58,3965,-0.06,0.25,0.29,2.54,978.47,5/28/2020 14:59
9492.69,4131,-0.32,0.25,0.28,2.49,1012.4,5/28/2020 15:59
9450.14,3667,0.7,0.19,0.24,1.9,700.23,5/28/2020 16:59
9470,3004,0.89,0.21,0.26,1.79,618.85,5/28/2020 17:59
9432.01,2626,0.3,0.21,0.25,1.59,557.38,5/28/2020 18:59
9453.99,2700,0.31,0.23,0.25,1.39,618.39,5/28/2020 19:59
9449.71,2565,0.22,0.22,0.24,1.47,554.86,5/28/2020 20:59
9438.71,2211,0.35,0.18,0.18,1.21,407.45,5/28/2020 21:59
9487,2279,-0.5,0.2,0.22,1.33,450.44,5/28/2020 22:59
9582.66,1953,0.18,0.18,0.19,1.05,352.99,5/28/2020 23:59
9511.1,1917,0.18,0.19,0.18,1.11,372.16,5/29/2020 0:59
9511.45,1872,0.36,0.18,0.18,1.04,345.78,5/29/2020 1:59
9504.41,1704,-0.4,0.2,0.2,1.1,336.42,5/29/2020 2:59
9515.47,2020,0.51,0.23,0.25,1.09,458.73,5/29/2020 3:59
9495.28,1972,0.34,0.2,0.19,1.12,391.98,5/29/2020 4:59
9517.04,2041,0.65,0.21,0.23,1.23,419.69,5/29/2020 5:59
9513.07,2363,0.53,0.17,0.19,1.36,401.01,5/29/2020 6:59
9523.27,2329,0.47,0.23,0.25,1.39,527.22,5/29/2020 7:59
9445,2531,0.25,0.25,0.29,1.79,644.8,5/29/2020 8:59
9450.01,2846,0.32,0.28,0.29,1.57,793.98,5/29/2020 9:59
9357.1,2588,0.34,0.24,0.26,1.57,614.22,5/29/2020 10:59
9400,2550,0.5,0.25,0.28,1.62,632.42,5/29/2020 11:59
9394.35,2636,0.14,0.23,0.27,1.58,616.95,5/29/2020 13:00
9434.76,2769,-0.12,0.23,0.26,1.39,634.41,5/29/2020 13:59
9444,2929,-0.4,0.26,0.27,1.64,753.59,5/29/2020 14:59
9407.81,3188,-0.19,0.24,0.25,1.88,766.41,5/29/2020 15:59
9427.32,3351,0.94,0.24,0.25,2.54,814.38,5/29/2020 16:59
9423.54,4230,0.23,0.24,0.25,1.55,1026.13,5/29/2020 17:59
9430.01,2683,-0.09,0.26,0.31,1.33,690.63,5/29/2020 18:59
9398.61,2306,0.22,0.23,0.21,0.99,523.49,5/29/2020 19:59
9414.42,1919,0.29,0.2,0.22,1.33,390.6,5/29/2020 20:59
9389.91,2126,-0.15,0.25,0.29,1.19,533.4,5/29/2020 21:59
9428.02,1795,0.09,0.24,0.25,1.13,435.12,5/29/2020 22:59
9423.84,1778,0.3,0.22,0.25,1.07,387.62,5/29/2020 23:59
9368,1565,0.25,0.2,0.22,0.89,317.74,5/30/2020 0:59
9376,1424,-0.26,0.22,0.24,0.73,318.8,5/30/2020 1:59
9381.94,1461,0.57,0.22,0.23,0.84,323.07,5/30/2020 2:59
9391.01,1446,-0.2,0.21,0.25,0.84,303.46,5/30/2020 3:59
9510.93,1912,0.2,0.19,0.18,1.12,363.81,5/30/2020 4:59
9553.22,1963,0.17,0.17,0.16,1.35,334.18,5/30/2020 5:59
9547.48,2252,0.17,0.22,0.26,1.04,503.95,5/30/2020 6:59
9525.6,2514,0.71,0.29,0.34,1.27,736.24,5/30/2020 7:59
9530.63,2603,0.74,0.25,0.26,1.46,647.29,5/30/2020 8:59
9501.12,2793,0.29,0.26,0.33,1.46,735.63,5/30/2020 9:59
9522.43,2235,0.4,0.28,0.33,1.36,625.53,5/30/2020 10:59
9556.5,2216,0.53,0.25,0.26,1.27,559.65,5/30/2020 11:59
9542.37,2727,0.08,0.22,0.25,1.46,587.55,5/30/2020 12:59
9565.38,3083,-0.66,0.26,0.34,1.61,796.65,5/30/2020 14:00
9544.11,2966,0.23,0.23,0.31,2.04,675.1,5/30/2020 14:59
9537.41,3301,0.46,0.29,0.35,2.16,948.2,5/30/2020 15:59
9540.79,3036,0.03,0.26,0.28,0,775.03,5/30/2020 16:59
9524.68,2468,0.06,0.28,0.32,1.35,678.88,5/30/2020 17:59
9530.01,2395,0.54,0.27,0.33,1.34,656.9,5/30/2020 18:59
9539.88,2017,0.22,0.24,0.28,1.17,487.71,5/30/2020 19:59
9441.47,2004,0.25,0.23,0.26,1.07,458.46,5/30/2020 20:59
9487.07,1756,0.22,0.2,0.26,0.93,350.16,5/30/2020 21:59
9727.99,1759,0.24,0.19,0.25,1.05,339.99,5/30/2020 22:59
9700,1655,-0.01,0.22,0.27,0.9,363.38,5/30/2020 23:59
9660.01,1620,-0.33,0.2,0.25,0.83,327.12,5/31/2020 0:59
9659.19,1507,0.42,0.23,0.27,0.82,348.44,5/31/2020 1:59
9639.19,1748,0.31,0.21,0.24,1.01,364.91,5/31/2020 2:59
9587.85,1641,0.63,0.21,0.24,0.84,337.66,5/31/2020 3:59
9556.74,1587,0.33,0.21,0.24,0.8,328.06,5/31/2020 4:59
9565.62,1569,0.09,0.23,0.27,0.9,353.82,5/31/2020 6:00
9563.7,2426,0.53,0.31,0.4,1.2,742.54,5/31/2020 6:59
9561.19,2041,0.33,0.24,0.33,1.31,489.07,5/31/2020 7:59
9538.99,2101,0.29,0.3,0.34,1.2,622.38,5/31/2020 8:59
9565,1978,0.28,0.27,0.33,1.07,534.94,5/31/2020 9:59
9600,2277,0.03,0.31,0.35,1.14,708.58,5/31/2020 10:59
9589.36,2388,0.4,0.28,0.32,1.36,657.15,5/31/2020 11:59
9578.85,2836,-0.14,0.27,0.33,2.01,760.03,5/31/2020 12:59
9555,2668,-0.08,0.24,0.28,1.64,650.08,5/31/2020 13:59
9477.47,2396,0.69,0.26,0.29,1.43,627.23,5/31/2020 14:59
9484.64,1335,0.15,0.24,0.26,1.53,322.62,5/31/2020 15:59
9524.75,2392,0.37,0.26,0.26,1.48,616.59,5/31/2020 16:59
9502.93,2276,0.05,0.25,0.28,1.32,567.51,5/31/2020 17:59
9493.7,2266,0.47,0.23,0.25,1.4,517.05,5/31/2020 18:59
9515.1,1790,0.84,0.22,0.22,0,388.62,5/31/2020 19:59
9505.01,1651,0.07,0.21,0.21,0.98,353.79,5/31/2020 20:59
9460.4,2166,0.53,0.25,0.34,1.22,537.19,5/31/2020 21:59
9452,1583,0.32,0.24,0.27,0.77,385.22,5/31/2020 22:59
9450.01,1460,0.34,0.21,0.21,0.92,303.32,5/31/2020 23:59
9495.68,1602,-0.2,0.21,0.23,0.92,337.59,6/1/2020 0:59
9551.11,1442,0.38,0.19,0.21,0.71,272.28,6/1/2020 1:59
9528.11,1511,0.24,0.15,0.17,1.04,232.31,6/1/2020 2:59
9548.48,1471,-0.2,0.16,0.17,0.84,231.23,6/1/2020 3:59
9545.92,2053,0.03,0.22,0.26,1.09,451.8,6/1/2020 4:59
9531.68,1628,-0.39,0.21,0.24,0.67,340.93,6/1/2020 5:59
9533.64,2086,0.49,0.26,0.33,1.36,534.77,6/1/2020 6:59
9567.34,2194,-0.06,0.19,0.21,1.6,418.34,6/1/2020 7:59
9532.56,3353,0.15,0.12,0.05,1.56,407.11,6/1/2020 8:59
9534.05,2312,0.57,0.19,0.2,1.32,448.82,6/1/2020 9:59
9538.96,2681,0.14,0.22,0.25,1.44,599.66,6/1/2020 10:59
9511.09,2446,0.38,0.21,0.24,1.38,520.33,6/1/2020 11:59
9560,2711,-0.17,0.17,0.2,1.74,461.03,6/1/2020 12:59
9546.32,2820,0.5,0.19,0.16,1.75,528.41,6/1/2020 13:59
9556.72,2575,0.35,0.21,0.22,1.43,530.45,6/1/2020 14:59
9538,2730,0.07,0.22,0.22,1.64,593.48,6/1/2020 15:59
9584.84,3044,0.04,0.25,0.26,1.87,756.03,6/1/2020 16:59
9580.13,2461,-0.36,0.26,0.26,1.56,641.21,6/1/2020 17:59
9584.94,2158,0.46,0.21,0.23,1.26,453.52,6/1/2020 18:59
9576.13,2097,0.56,0.2,0.21,1.28,415.41,6/1/2020 19:58
9685.01,2269,0.37,0.2,0.21,1.35,462.69,6/1/2020 20:59
9653.73,1754,-0.18,0.18,0.17,1.01,309.18,6/1/2020 21:59
9751.47,1907,-0.14,0.2,0.23,1.07,373.62,6/1/2020 22:59
10208.95,3740,0.73,0.11,0.14,2.2,424.69,6/2/2020 0:00
10125,2490,0.12,0.12,0.13,1.44,310.46,6/2/2020 0:59
10122.8,2297,0.37,0.19,0.2,1.29,429.83,6/2/2020 1:59
10089.02,2067,0.57,0.17,0.19,1.14,348.62,6/2/2020 2:59
10091,1753,0.33,0.14,0.17,1.11,250.08,6/2/2020 3:59
10091.24,2211,0.3,0.19,0.25,1.2,410.24,6/2/2020 4:59
10085.63,2357,0.12,0.19,0.2,1.38,442.31,6/2/2020 5:59
10093.2,2157,-0.05,0.18,0.2,1.22,385.75,6/2/2020 6:59
10117.49,2392,0.93,0.26,0.26,2.17,628.89,6/2/2020 7:59
10101.76,2278,0.25,0.19,0.23,1.19,422.63,6/2/2020 8:59
10097.07,2454,-0.07,0.21,0.22,1.42,520.76,6/2/2020 9:59
10133.17,2504,0.05,0.21,0.23,0,521.11,6/2/2020 10:59
10097.59,2481,0.48,0.2,0.22,1.41,488.82,6/2/2020 11:59
10118.47,2684,-0.26,0.17,0.2,1.59,463.55,6/2/2020 12:59
10154.42,3046,-0.07,0.2,0.25,1.5,605.49,6/2/2020 13:59
9576.21,4003,0.26,0.15,0.16,2.93,615.99,6/2/2020 14:59
9471.17,3807,-0.13,0.14,0.18,2.61,532.7,6/2/2020 15:59
9479.3,3574,0.38,0.18,0.21,1.84,656.67,6/2/2020 16:59
9535.67,2911,0.84,0.18,0.18,1.86,520.43,6/2/2020 17:59
9512.32,2861,0.58,0.24,0.25,1.74,678.13,6/2/2020 18:59
9508.75,2481,0.3,0.18,0.16,1.36,440.19,6/2/2020 19:59
9525,2183,0.55,0.2,0.21,1.29,446.29,6/2/2020 20:59
9529.32,2264,-0.03,0.16,0.18,1.27,372.78,6/2/2020 21:59
9494.15,2006,0.35,0.2,0.21,1.23,410.7,6/2/2020 22:59
9529.83,1718,-0.09,0.19,0.22,0.85,331.23,6/2/2020 23:59
9525,1532,0.19,0.18,0.18,0,269.63,6/3/2020 0:59
9503.24,1793,0.25,0.19,0.19,1,336.14,6/3/2020 1:59
9492.09,1717,-0.06,0.19,0.2,0.94,325.33,6/3/2020 2:59
9486.63,1958,0.35,0.21,0.2,1.34,406.31,6/3/2020 3:59
9495.46,1938,-0.17,0.17,0.19,1.11,323.38,6/3/2020 4:59
9512.25,1876,0.89,0.22,0.26,0.98,418.56,6/3/2020 6:00
9515.05,2150,0.5,0.24,0.25,1.28,514.68,6/3/2020 6:59
9505.77,2223,0.61,0.23,0.25,1.31,501.42,6/3/2020 7:59
9505.87,2586,0.19,0.25,0.26,1.45,657.4,6/3/2020 8:59
9526.72,2784,0.69,0.28,0.29,1.46,785.57,6/3/2020 9:59
9583.88,2547,0.25,0.28,0.27,1.36,706.19,6/3/2020 10:59
9610.01,2333,-0.19,0.24,0.25,1.41,563.36,6/3/2020 11:59
9602.75,2597,0.25,0.22,0.25,1.56,569.54,6/3/2020 12:59
9588.16,2789,-0.15,0.24,0.28,1.89,680.22,6/3/2020 13:59
9580.69,2699,0.71,0.24,0.28,1.57,644.39,6/3/2020 14:59
9558.31,2853,-0.05,0.21,0.21,1.47,590.81,6/3/2020 15:59
9556.61,2468,0.05,0.21,0.23,1.47,517.06,6/3/2020 16:59
9562.06,2413,0.25,0.22,0.24,1.54,540.28,6/3/2020 17:59
9600.38,2410,-0.06,0.21,0.25,1.64,513.13,6/3/2020 18:59
9581.03,2236,0.3,0.2,0.23,1.28,444.74,6/3/2020 19:59
9581.55,1872,0.8,0.19,0.2,1.17,361.6,6/3/2020 20:59
9582.01,2121,0.22,0.22,0.23,1.16,469.14,6/3/2020 21:59
9609.8,1879,0.06,0.2,0.18,0.88,383.01,6/3/2020 22:59
9668.07,1802,0.12,0.21,0.22,1.02,375.08,6/3/2020 23:59
9633,1642,0.09,0.22,0.24,1.04,361.02,6/4/2020 0:59
9644.74,1541,0.21,0.2,0.2,0.9,304.88,6/4/2020 1:59
9672.49,1404,0.74,0.2,0.2,0.83,280.03,6/4/2020 3:00
9671.52,1538,-0.1,0.22,0.23,0.87,331.33,6/4/2020 3:59
9646.02,1658,0.16,0.21,0.23,0.91,354.92,6/4/2020 5:00
9642.7,1802,0.19,0.2,0.19,1.02,365.45,6/4/2020 5:59
9647.93,1874,0.26,0.23,0.22,1.06,430.4,6/4/2020 6:59
9645.65,1947,-0.23,0.24,0.24,1.1,458.9,6/4/2020 7:59
9639.57,2057,0.25,0.24,0.25,1.07,498.59,6/4/2020 8:59
9559.91,2391,0.55,0.27,0.25,1.65,643.85,6/4/2020 9:59
9547,2374,0.45,0.22,0.24,1.33,521.24,6/4/2020 10:59
9627.12,2626,0.88,0.26,0.27,1.45,683.89,6/4/2020 11:59
9643.67,2526,0.51,0.25,0.26,1.24,621.47,6/4/2020 12:59
9761.7,2746,0.42,0.22,0.27,1.54,615.46,6/4/2020 13:59
9750.01,2537,0.47,0.22,0.25,1.42,555.2,6/4/2020 14:59
9834.4,2810,0.44,0.21,0.26,1.72,602.56,6/4/2020 15:59
9775.14,2685,0.49,0.22,0.26,1.62,584.35,6/4/2020 16:59
9822.06,2836,0.06,0.26,0.28,1.79,746.45,6/4/2020 17:59
9764.96,2905,0.66,0.19,0.18,2.13,549.45,6/4/2020 18:59
9817,2829,-0.08,0.24,0.29,1.6,677.79,6/4/2020 20:00
9788.89,2577,-0.16,0.22,0.23,1.64,573.15,6/4/2020 20:59
9783.59,2220,0.19,0.2,0.25,1.24,439.93,6/4/2020 21:59
9818.6,2191,0.1,0.19,0.22,1.43,410.15,6/4/2020 22:59
9794.95,1864,0.49,0.19,0.23,1.09,362.93,6/4/2020 23:59
9810.51,1826,0.4,0.23,0.25,1.05,420.76,6/5/2020 0:58
9833,1716,0.03,0.2,0.23,0.98,349.02,6/5/2020 1:59
9797.51,1762,0.31,0.23,0.25,1.03,400.93,6/5/2020 2:59
9794.28,1580,-0.4,0.21,0.24,0.89,332.39,6/5/2020 3:59
9784.13,1502,0.59,0.25,0.26,0.83,377.44,6/5/2020 4:59
9788.88,1830,0.4,0.24,0.29,1.04,443.04,6/5/2020 5:59
9800.7,2091,0.04,0.25,0.28,1.1,518.49,6/5/2020 6:59
9776.56,2206,0.39,0.26,0.31,1.11,572.34,6/5/2020 7:59
9835.98,2465,0.12,0.26,0.29,1.42,640.28,6/5/2020 8:59
9827.74,2917,-0.06,0.32,0.39,1.72,940.94,6/5/2020 9:59
9702.8,2773,0.43,0.26,0.28,1.54,715.67,6/5/2020 10:59
9678.84,3121,0.14,0.28,0.31,2,860.74,6/5/2020 11:59
9666.96,2551,-0.29,0.24,0.27,1.52,615.27,6/5/2020 12:59
9704.44,3052,0.68,0.26,0.29,2.04,789.54,6/5/2020 13:59
9682.71,2943,0.51,0.25,0.29,1.58,749.05,6/5/2020 14:59
9709.05,2496,0.54,0.23,0.26,1.41,584.36,6/5/2020 15:59
9720.56,2867,0.43,0.25,0.26,1.89,709.74,6/5/2020 16:59
9725.07,2687,0.66,0.24,0.32,1.56,652.22,6/5/2020 17:59
9744.13,2735,0.43,0.18,0.22,1.63,481.24,6/5/2020 18:59
9727.66,2939,0.19,0.27,0.35,1.58,786.97,6/5/2020 19:59
9713.66,2372,0.43,0.22,0.29,1.55,526.42,6/5/2020 20:59
9662.81,2072,0.05,0.24,0.33,1.18,488.34,6/5/2020 21:59
9675.17,2263,0.78,0.25,0.35,1.21,560.92,6/5/2020 22:59
9611.57,2295,0.27,0.25,0.35,1.46,570.2,6/5/2020 23:59
9592.94,2243,0.15,0.22,0.26,1.3,496.36,6/6/2020 0:59
9566.78,1557,0.58,0.23,0.29,0.86,361.24,6/6/2020 1:59
9591.88,1538,0.12,0.23,0.26,0.9,351.44,6/6/2020 2:59
9624.99,1451,0.64,0.22,0.27,0.81,317.84,6/6/2020 3:59
9603.43,1356,0.59,0.19,0.23,0.79,263.07,6/6/2020 4:59
9614.63,1419,0.05,0.24,0.29,0.46,344.16,6/6/2020 5:59
9603.89,2521,0.33,0.28,0.33,1.39,713.57,6/6/2020 6:59
9606.8,2384,0.43,0.28,0.34,1.45,674.71,6/6/2020 7:59
9598.64,2889,0.43,0.22,0.25,1.59,637.22,6/6/2020 9:00
9673.78,3411,0.12,0.24,0.24,2.25,831.54,6/6/2020 9:59
9671.15,3127,0.43,0.21,0.23,1.54,652.61,6/6/2020 10:59
9687.45,3007,0.69,0.22,0.24,1.8,666.67,6/6/2020 11:59
9646.58,2784,0.43,0.23,0.26,1.6,653.59,6/6/2020 12:59
9652.1,2837,0.18,0.19,0.18,1.71,551.05,6/6/2020 13:59
9649.61,3094,0.29,0.22,0.28,1.68,691.39,6/6/2020 14:59
9650.36,3074,0.34,0.23,0.25,1.78,701.23,6/6/2020 15:59
9615.7,2957,0.17,0.21,0.26,1.75,635.55,6/6/2020 17:00
9614.01,2992,0.28,0.24,0.27,1.72,725.05,6/6/2020 17:59
9627.47,2494,0.43,0.24,0.26,1.31,607.83,6/6/2020 18:59
9661.19,2334,0.56,0.24,0.26,1.37,559.33,6/6/2020 19:59
9708.61,1985,0.43,0.22,0.24,1.11,434.1,6/6/2020 20:59
9697.23,1813,-0.28,0.22,0.25,0.98,399.67,6/6/2020 21:59
9644.93,1760,-0.09,0.22,0.27,1.03,392.76,6/6/2020 22:59
9674.35,1753,0.18,0.23,0.23,1.05,408.12,6/6/2020 23:59
9673.6,1860,0.78,0.25,0.27,1.02,464.13,6/7/2020 0:59
9669.19,1762,0.23,0.23,0.24,1.01,405.68,6/7/2020 1:59
9682.75,1622,0.42,0.23,0.26,0.84,377.3,6/7/2020 2:59
9684.32,1800,0.06,0.26,0.31,1.05,472.75,6/7/2020 3:59
9677.2,1757,0.52,0.25,0.29,1.04,433.52,6/7/2020 4:59
9668.47,2098,0.3,0.21,0.22,1.17,443.37,6/7/2020 5:59
9664.32,1805,0.6,0.22,0.24,0.94,405.2,6/7/2020 6:59
9654.75,2027,0.13,0.25,0.27,1.16,500,6/7/2020 7:59
9658.08,2181,-0.4,0.26,0.31,1.34,568.94,6/7/2020 8:59
9624.18,2479,0.1,0.28,0.34,1.28,702.46,6/7/2020 9:59
9626.03,2361,0.37,0.3,0.35,1.34,708.99,6/7/2020 10:59
9572.48,2237,0.17,0.25,0.3,1.33,558.55,6/7/2020 11:59
9510.32,2334,-0.17,0.23,0.24,1.25,547.32,6/7/2020 12:59
9450.34,2818,0.4,0.27,0.33,1.8,749.41,6/7/2020 13:59
9456.81,3119,0.68,0.26,0.33,1.75,805.07,6/7/2020 14:59
9479.26,2455,0.39,0.24,0.27,1.41,578.39,6/7/2020 15:59
9489.43,2648,0.47,0.23,0.28,1.49,613.88,6/7/2020 16:59
